State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Crop_original
karnataka,chamarajanagar,2005,kharif,maize,21021.0,60392.0,Maize
karnataka,chamarajanagar,2005,kharif,mung bean,1882.0,710.0,Moong(Green Gram)
karnataka,chamarajanagar,2005,kharif,niger seed,1185.0,244.0,Niger seed
karnataka,chamarajanagar,2005,kharif,onion,1817.0,17598.0,Onion
karnataka,chamarajanagar,2005,kharif,other kharif pulses,5640.0,2631.0,Other Kharif pulses
karnataka,chamarajanagar,2005,kharif,peas & beans (pulses),172.0,635.0,Peas & beans (Pulses)
karnataka,chamarajanagar,2005,kharif,ragi,22081.0,29367.0,Ragi
karnataka,chamarajanagar,2005,kharif,rice,15969.0,44252.0,Rice
karnataka,chamarajanagar,2005,kharif,sesamum,1279.0,1575.0,Sesamum
karnataka,chamarajanagar,2005,kharif,small millets,20.0,13.0,Small millets
karnataka,chamarajanagar,2005,kharif,sunflower,6424.0,2331.0,Sunflower
karnataka,chamarajanagar,2005,kharif,urad,2246.0,653.0,Urad
karnataka,chamarajanagar,2005,rabi,dry chillies,65.0,52.0,Dry chillies
karnataka,chamarajanagar,2005,rabi,chickpea,2326.0,1401.0,Gram
karnataka,chamarajanagar,2005,rabi,groundnut,104.0,92.0,Groundnut
karnataka,chamarajanagar,2005,rabi,horse-gram,23374.0,8549.0,Horse-gram
karnataka,chamarajanagar,2005,rabi,jowar,100.0,61.0,Jowar
karnataka,chamarajanagar,2005,rabi,maize,1604.0,3780.0,Maize
karnataka,chamarajanagar,2005,rabi,mung bean,155.0,46.0,Moong(Green Gram)
karnataka,chamarajanagar,2005,rabi,onion,823.0,8532.0,Onion
karnataka,chamarajanagar,2005,rabi,other rabi pulses,2072.0,244.0,Other  Rabi pulses
karnataka,chamarajanagar,2005,rabi,peas & beans (pulses),59.0,124.0,Peas & beans (Pulses)
karnataka,chamarajanagar,2005,rabi,ragi,514.0,1417.0,Ragi
karnataka,chamarajanagar,2005,rabi,rice,503.0,1202.0,Rice
karnataka,chamarajanagar,2005,rabi,sunflower,170.0,152.0,Sunflower
karnataka,chamarajanagar,2005,rabi,urad,44.0,21.0,Urad
karnataka,chamarajanagar,2005,summer,dry chillies,460.0,1214.0,Dry chillies
karnataka,chamarajanagar,2005,summer,jowar,230.0,218.0,Jowar
karnataka,chamarajanagar,2005,summer,maize,833.0,2097.0,Maize
karnataka,chamarajanagar,2005,summer,onion,218.0,3389.0,Onion
karnataka,chamarajanagar,2005,summer,peas & beans (pulses),34.0,172.0,Peas & beans (Pulses)
karnataka,chamarajanagar,2005,summer,ragi,608.0,1030.0,Ragi
karnataka,chamarajanagar,2005,summer,rice,1759.0,4679.0,Rice
karnataka,chamarajanagar,2005,summer,sunflower,223.0,173.0,Sunflower
karnataka,chamarajanagar,2005,whole year,arecanut,311.0,1091.0,Arecanut
karnataka,chamarajanagar,2005,whole year,banana,3044.0,45599.0,Banana
karnataka,chamarajanagar,2005,whole year,cardamom,9.0,1.0,Cardamom
karnataka,chamarajanagar,2005,whole year,coconut,12192.0,32565.0,Coconut 
karnataka,chamarajanagar,2005,whole year,coriander,583.0,58.0,Coriander
karnataka,chamarajanagar,2005,whole year,cotton,6842.0,3169.0,Cotton(lint)
karnataka,chamarajanagar,2005,whole year,dry ginger,2.0,26.0,Dry ginger
karnataka,chamarajanagar,2005,whole year,garlic,28.0,57.0,Garlic
karnataka,chamarajanagar,2005,whole year,sugarcane,6365.0,586535.0,Sugarcane
karnataka,chamarajanagar,2005,whole year,tobacco,180.0,114.0,Tobacco
karnataka,chamarajanagar,2005,whole year,turmeric,3723.0,16761.0,Turmeric
karnataka,chamarajanagar,2006,kharif,pigeon peas,1828.0,865.0,Arhar/Tur
karnataka,chamarajanagar,2006,kharif,bajra,387.0,244.0,Bajra
karnataka,chamarajanagar,2006,kharif,castor seed,1169.0,934.0,Castor seed
karnataka,chamarajanagar,2006,kharif,chickpea,4127.0,964.0,Gram
karnataka,chamarajanagar,2006,kharif,groundnut,12856.0,7233.0,Groundnut
karnataka,chamarajanagar,2006,kharif,jowar,20272.0,13678.0,Jowar
karnataka,chamarajanagar,2006,kharif,maize,27075.0,68266.0,Maize
karnataka,chamarajanagar,2006,kharif,mung bean,2516.0,610.0,Moong(Green Gram)
karnataka,chamarajanagar,2006,kharif,niger seed,1526.0,314.0,Niger seed
karnataka,chamarajanagar,2006,kharif,other kharif pulses,6059.0,1788.0,Other Kharif pulses
karnataka,chamarajanagar,2006,kharif,ragi,17051.0,21483.0,Ragi
karnataka,chamarajanagar,2006,kharif,rice,15124.0,43419.0,Rice
karnataka,chamarajanagar,2006,kharif,sesamum,1105.0,371.0,Sesamum
karnataka,chamarajanagar,2006,kharif,small millets,74.0,17.0,Small millets
karnataka,chamarajanagar,2006,kharif,sunflower,15412.0,8045.0,Sunflower
karnataka,chamarajanagar,2006,kharif,urad,4127.0,964.0,Urad
karnataka,chamarajanagar,2006,rabi,chickpea,2858.0,1216.0,Gram
karnataka,chamarajanagar,2006,rabi,groundnut,92.0,70.0,Groundnut
karnataka,chamarajanagar,2006,rabi,horse-gram,19739.0,6563.0,Horse-gram
karnataka,chamarajanagar,2006,rabi,maize,881.0,1971.0,Maize
karnataka,chamarajanagar,2006,rabi,mung bean,48.0,15.0,Moong(Green Gram)
karnataka,chamarajanagar,2006,rabi,other rabi pulses,1714.0,374.0,Other  Rabi pulses
karnataka,chamarajanagar,2006,rabi,ragi,232.0,336.0,Ragi
karnataka,chamarajanagar,2006,rabi,rice,140.0,355.0,Rice
karnataka,chamarajanagar,2006,rabi,sunflower,75.0,61.0,Sunflower
karnataka,chamarajanagar,2006,rabi,urad,66.0,35.0,Urad
karnataka,chamarajanagar,2006,summer,jowar,83.0,154.0,Jowar
karnataka,chamarajanagar,2006,summer,maize,807.0,2456.0,Maize
karnataka,chamarajanagar,2006,summer,ragi,403.0,569.0,Ragi
karnataka,chamarajanagar,2006,summer,rice,1016.0,2305.0,Rice
karnataka,chamarajanagar,2006,summer,sunflower,395.0,313.0,Sunflower
karnataka,chamarajanagar,2006,whole year,arecanut,311.0,221.0,Arecanut
karnataka,chamarajanagar,2006,whole year,banana,2395.0,27514.0,Banana
karnataka,chamarajanagar,2006,whole year,cardamom,9.0,1.0,Cardamom
karnataka,chamarajanagar,2006,whole year,coconut,11257.0,30068.0,Coconut 
karnataka,chamarajanagar,2006,whole year,coriander,205.0,20.0,Coriander
karnataka,chamarajanagar,2006,whole year,cotton,1511.0,731.0,Cotton(lint)
karnataka,chamarajanagar,2006,whole year,dry chillies,1399.0,1147.0,Dry chillies
karnataka,chamarajanagar,2006,whole year,dry ginger,6.0,78.0,Dry ginger
karnataka,chamarajanagar,2006,whole year,garlic,14.0,29.0,Garlic
karnataka,chamarajanagar,2006,whole year,onion,2425.0,21722.0,Onion
karnataka,chamarajanagar,2006,whole year,potato,14.0,90.0,Potato
karnataka,chamarajanagar,2006,whole year,sugarcane,8039.0,702609.0,Sugarcane
karnataka,chamarajanagar,2006,whole year,tobacco,131.0,58.0,Tobacco
karnataka,chamarajanagar,2006,whole year,turmeric,5115.0,25861.0,Turmeric
karnataka,chamarajanagar,2007,kharif,pigeon peas,1913.0,1103.0,Arhar/Tur
karnataka,chamarajanagar,2007,kharif,bajra,782.0,967.0,Bajra
karnataka,chamarajanagar,2007,kharif,castor seed,946.0,135.0,Castor seed
karnataka,chamarajanagar,2007,kharif,dry chillies,1190.0,1072.0,Dry chillies
karnataka,chamarajanagar,2007,kharif,groundnut,11093.0,7091.0,Groundnut
karnataka,chamarajanagar,2007,kharif,horse-gram,501.0,103.0,Horse-gram
karnataka,chamarajanagar,2007,kharif,jowar,18716.0,13987.0,Jowar
karnataka,chamarajanagar,2007,kharif,maize,30951.0,75660.0,Maize
karnataka,chamarajanagar,2007,kharif,mung bean,1822.0,431.0,Moong(Green Gram)
karnataka,chamarajanagar,2007,kharif,niger seed,608.0,189.0,Niger seed
karnataka,chamarajanagar,2007,kharif,onion,2628.0,34511.0,Onion
karnataka,chamarajanagar,2007,kharif,other kharif pulses,5086.0,2545.0,Other Kharif pulses
karnataka,chamarajanagar,2007,kharif,potato,15.0,49.0,Potato
karnataka,chamarajanagar,2007,kharif,ragi,17971.0,15532.0,Ragi
karnataka,chamarajanagar,2007,kharif,rice,16478.0,43550.0,Rice
karnataka,chamarajanagar,2007,kharif,sesamum,1715.0,753.0,Sesamum
karnataka,chamarajanagar,2007,kharif,small millets,36.0,12.0,Small millets
karnataka,chamarajanagar,2007,kharif,sunflower,15261.0,4904.0,Sunflower
karnataka,chamarajanagar,2007,kharif,urad,2071.0,571.0,Urad
karnataka,chamarajanagar,2007,rabi,dry chillies,43.0,75.0,Dry chillies
karnataka,chamarajanagar,2007,rabi,chickpea,3103.0,1206.0,Gram
karnataka,chamarajanagar,2007,rabi,groundnut,101.0,108.0,Groundnut
karnataka,chamarajanagar,2007,rabi,horse-gram,21125.0,11981.0,Horse-gram
karnataka,chamarajanagar,2007,rabi,jowar,25.0,51.0,Jowar
karnataka,chamarajanagar,2007,rabi,maize,1036.0,3075.0,Maize
karnataka,chamarajanagar,2007,rabi,mung bean,117.0,38.0,Moong(Green Gram)
karnataka,chamarajanagar,2007,rabi,onion,594.0,4268.0,Onion
karnataka,chamarajanagar,2007,rabi,other rabi pulses,1803.0,515.0,Other  Rabi pulses
karnataka,chamarajanagar,2007,rabi,ragi,690.0,1102.0,Ragi
karnataka,chamarajanagar,2007,rabi,rice,130.0,330.0,Rice
karnataka,chamarajanagar,2007,rabi,sunflower,368.0,305.0,Sunflower
karnataka,chamarajanagar,2007,rabi,urad,166.0,64.0,Urad
karnataka,chamarajanagar,2007,rabi,wheat,1.0,1.0,Wheat
karnataka,chamarajanagar,2007,summer,dry chillies,20.0,58.0,Dry chillies
karnataka,chamarajanagar,2007,summer,jowar,137.0,269.0,Jowar
karnataka,chamarajanagar,2007,summer,maize,4042.0,14173.0,Maize
karnataka,chamarajanagar,2007,summer,onion,212.0,1791.0,Onion
karnataka,chamarajanagar,2007,summer,ragi,350.0,603.0,Ragi
karnataka,chamarajanagar,2007,summer,rice,3093.0,7475.0,Rice
karnataka,chamarajanagar,2007,summer,sunflower,871.0,890.0,Sunflower
karnataka,chamarajanagar,2007,whole year,arecanut,317.0,1112.0,Arecanut
karnataka,chamarajanagar,2007,whole year,banana,7087.0,125334.0,Banana
karnataka,chamarajanagar,2007,whole year,black pepper,2.0,6.0,Black pepper
karnataka,chamarajanagar,2007,whole year,cardamom,1.0,,Cardamom
karnataka,chamarajanagar,2007,whole year,coconut,11361.0,57665.0,Coconut 
karnataka,chamarajanagar,2007,whole year,coriander,157.0,50.0,Coriander
karnataka,chamarajanagar,2007,whole year,cotton,2248.0,1772.0,Cotton(lint)
karnataka,chamarajanagar,2007,whole year,dry ginger,1.0,21.0,Dry ginger
karnataka,chamarajanagar,2007,whole year,garlic,73.0,75.0,Garlic
karnataka,chamarajanagar,2007,whole year,sugarcane,8465.0,804175.0,Sugarcane
karnataka,chamarajanagar,2007,whole year,tobacco,122.0,52.0,Tobacco
karnataka,chamarajanagar,2007,whole year,turmeric,8698.0,63965.0,Turmeric
karnataka,chamarajanagar,2008,kharif,pigeon peas,2349.0,1196.0,Arhar/Tur
karnataka,chamarajanagar,2008,kharif,bajra,479.0,341.0,Bajra
karnataka,chamarajanagar,2008,kharif,castor seed,1272.0,2756.0,Castor seed
karnataka,chamarajanagar,2008,kharif,dry chillies,643.0,597.0,Dry chillies
karnataka,chamarajanagar,2008,kharif,groundnut,16393.0,9578.0,Groundnut
karnataka,chamarajanagar,2008,kharif,horse-gram,2127.0,725.0,Horse-gram
karnataka,chamarajanagar,2008,kharif,jowar,17699.0,9579.0,Jowar
karnataka,chamarajanagar,2008,kharif,maize,35549.0,91273.0,Maize
karnataka,chamarajanagar,2008,kharif,mung bean,1569.0,495.0,Moong(Green Gram)
karnataka,chamarajanagar,2008,kharif,niger seed,833.0,349.0,Niger seed
karnataka,chamarajanagar,2008,kharif,onion,2107.0,21830.0,Onion
karnataka,chamarajanagar,2008,kharif,other kharif pulses,6884.0,3672.0,Other Kharif pulses
karnataka,chamarajanagar,2008,kharif,potato,45.0,85.0,Potato
karnataka,chamarajanagar,2008,kharif,ragi,19005.0,21709.0,Ragi
karnataka,chamarajanagar,2008,kharif,rice,15768.0,44789.0,Rice
karnataka,chamarajanagar,2008,kharif,sesamum,2342.0,817.0,Sesamum
karnataka,chamarajanagar,2008,kharif,soyabean,1.0,1.0,Soyabean
karnataka,chamarajanagar,2008,kharif,sunflower,16427.0,10840.0,Sunflower
karnataka,chamarajanagar,2008,kharif,urad,2029.0,767.0,Urad
karnataka,chamarajanagar,2008,rabi,dry chillies,81.0,137.0,Dry chillies
karnataka,chamarajanagar,2008,rabi,chickpea,3501.0,2055.0,Gram
karnataka,chamarajanagar,2008,rabi,groundnut,55.0,34.0,Groundnut
karnataka,chamarajanagar,2008,rabi,horse-gram,19014.0,7225.0,Horse-gram
karnataka,chamarajanagar,2008,rabi,jowar,50.0,62.0,Jowar
karnataka,chamarajanagar,2008,rabi,maize,1462.0,5325.0,Maize
karnataka,chamarajanagar,2008,rabi,mung bean,72.0,18.0,Moong(Green Gram)
karnataka,chamarajanagar,2008,rabi,onion,784.0,6424.0,Onion
karnataka,chamarajanagar,2008,rabi,other rabi pulses,726.0,178.0,Other  Rabi pulses
karnataka,chamarajanagar,2008,rabi,ragi,660.0,823.0,Ragi
karnataka,chamarajanagar,2008,rabi,rice,126.0,398.0,Rice
karnataka,chamarajanagar,2008,rabi,sunflower,240.0,155.0,Sunflower
karnataka,chamarajanagar,2008,rabi,urad,52.0,23.0,Urad
karnataka,chamarajanagar,2008,summer,dry chillies,22.0,72.0,Dry chillies
karnataka,chamarajanagar,2008,summer,jowar,173.0,394.0,Jowar
karnataka,chamarajanagar,2008,summer,maize,4420.0,17061.0,Maize
karnataka,chamarajanagar,2008,summer,onion,331.0,1805.0,Onion
karnataka,chamarajanagar,2008,summer,ragi,612.0,1398.0,Ragi
karnataka,chamarajanagar,2008,summer,rice,3400.0,10372.0,Rice
karnataka,chamarajanagar,2008,summer,sunflower,199.0,159.0,Sunflower
karnataka,chamarajanagar,2008,whole year,arecanut,317.0,1112.0,Arecanut
karnataka,chamarajanagar,2008,whole year,banana,8367.0,197277.0,Banana
karnataka,chamarajanagar,2008,whole year,black pepper,8.0,34.0,Black pepper
karnataka,chamarajanagar,2008,whole year,cardamom,1.0,,Cardamom
karnataka,chamarajanagar,2008,whole year,cashewnut,56.0,34.43,Cashewnut
karnataka,chamarajanagar,2008,whole year,coconut,11360.0,67242.0,Coconut 
karnataka,chamarajanagar,2008,whole year,coriander,238.0,128.0,Coriander
karnataka,chamarajanagar,2008,whole year,cotton,443.0,423.0,Cotton(lint)
karnataka,chamarajanagar,2008,whole year,dry ginger,37.0,1179.0,Dry ginger
karnataka,chamarajanagar,2008,whole year,garlic,157.0,1145.0,Garlic
karnataka,chamarajanagar,2008,whole year,sugarcane,8665.0,716162.0,Sugarcane
karnataka,chamarajanagar,2008,whole year,tobacco,161.0,82.0,Tobacco
karnataka,chamarajanagar,2008,whole year,turmeric,7828.0,35594.0,Turmeric
karnataka,chamarajanagar,2009,kharif,pigeon peas,1949.0,1494.0,Arhar/Tur
karnataka,chamarajanagar,2009,kharif,bajra,543.0,302.0,Bajra
karnataka,chamarajanagar,2009,kharif,castor seed,599.0,461.0,Castor seed
karnataka,chamarajanagar,2009,kharif,chickpea,1278.0,534.0,Gram
karnataka,chamarajanagar,2009,kharif,groundnut,16866.0,9341.0,Groundnut
karnataka,chamarajanagar,2009,kharif,horse-gram,1278.0,534.0,Horse-gram
karnataka,chamarajanagar,2009,kharif,jowar,19068.0,9771.0,Jowar
karnataka,chamarajanagar,2009,kharif,maize,35831.0,77685.0,Maize
karnataka,chamarajanagar,2009,kharif,mung bean,1905.0,1397.0,Moong(Green Gram)
karnataka,chamarajanagar,2009,kharif,niger seed,861.0,361.0,Niger seed
karnataka,chamarajanagar,2009,kharif,onion,2314.0,19903.0,Onion
karnataka,chamarajanagar,2009,kharif,other kharif pulses,5974.0,4410.0,Other Kharif pulses
karnataka,chamarajanagar,2009,kharif,potato,21.0,130.0,Potato
karnataka,chamarajanagar,2009,kharif,ragi,16847.0,22129.0,Ragi
karnataka,chamarajanagar,2009,kharif,rice,16480.0,43523.68,Rice
karnataka,chamarajanagar,2009,kharif,sesamum,2141.0,624.0,Sesamum
karnataka,chamarajanagar,2009,kharif,small millets,207.0,82.0,Small millets
karnataka,chamarajanagar,2009,kharif,sunflower,16034.0,3346.0,Sunflower
karnataka,chamarajanagar,2009,kharif,urad,3464.0,2244.0,Urad
karnataka,chamarajanagar,2009,rabi,dry chillies,83.0,247.0,Dry chillies
karnataka,chamarajanagar,2009,rabi,chickpea,18463.0,10822.0,Gram
karnataka,chamarajanagar,2009,rabi,groundnut,21.0,14.0,Groundnut
karnataka,chamarajanagar,2009,rabi,horse-gram,18463.0,10822.0,Horse-gram
karnataka,chamarajanagar,2009,rabi,jowar,41.0,65.0,Jowar
karnataka,chamarajanagar,2009,rabi,maize,1203.0,2916.0,Maize
karnataka,chamarajanagar,2009,rabi,mung bean,41.0,11.0,Moong(Green Gram)
karnataka,chamarajanagar,2009,rabi,onion,733.0,7743.0,Onion
karnataka,chamarajanagar,2009,rabi,other rabi pulses,1319.0,344.0,Other  Rabi pulses
karnataka,chamarajanagar,2009,rabi,ragi,611.0,972.0,Ragi
karnataka,chamarajanagar,2009,rabi,rice,132.0,392.0,Rice
karnataka,chamarajanagar,2009,rabi,sunflower,124.0,49.0,Sunflower
karnataka,chamarajanagar,2009,rabi,urad,64.0,25.0,Urad
karnataka,chamarajanagar,2009,summer,dry chillies,56.0,258.0,Dry chillies
karnataka,chamarajanagar,2009,summer,jowar,160.0,236.0,Jowar
karnataka,chamarajanagar,2009,summer,maize,865.0,2331.0,Maize
karnataka,chamarajanagar,2009,summer,onion,285.0,3089.0,Onion
karnataka,chamarajanagar,2009,summer,ragi,344.0,356.0,Ragi
karnataka,chamarajanagar,2009,summer,rice,502.0,1754.0,Rice
karnataka,chamarajanagar,2009,summer,sunflower,23.0,20.0,Sunflower
karnataka,chamarajanagar,2009,whole year,arecanut,331.0,1161.0,Arecanut
karnataka,chamarajanagar,2009,whole year,banana,7976.0,267108.0,Banana
karnataka,chamarajanagar,2009,whole year,black pepper,24.0,89.0,Black pepper
karnataka,chamarajanagar,2009,whole year,cashewnut,56.0,42.0,Cashewnut
karnataka,chamarajanagar,2009,whole year,coconut,11365.0,80807.0,Coconut 
karnataka,chamarajanagar,2009,whole year,coriander,328.0,161.0,Coriander
karnataka,chamarajanagar,2009,whole year,cotton,754.0,683.0,Cotton(lint)
karnataka,chamarajanagar,2009,whole year,dry ginger,58.0,1827.0,Dry ginger
karnataka,chamarajanagar,2009,whole year,garlic,73.0,518.0,Garlic
karnataka,chamarajanagar,2009,whole year,sugarcane,8511.0,719605.0,Sugarcane
karnataka,chamarajanagar,2009,whole year,tapioca,2.0,19.0,Tapioca
karnataka,chamarajanagar,2009,whole year,tobacco,154.0,119.0,Tobacco
karnataka,chamarajanagar,2009,whole year,turmeric,9671.0,46730.0,Turmeric
karnataka,chamarajanagar,2010,kharif,pigeon peas,1292.0,676.0,Arhar/Tur
karnataka,chamarajanagar,2010,kharif,bajra,305.0,299.0,Bajra
karnataka,chamarajanagar,2010,kharif,castor seed,407.0,280.0,Castor seed
karnataka,chamarajanagar,2010,kharif,cotton,2593.0,2531.0,Cotton(lint)
karnataka,chamarajanagar,2010,kharif,cowpea(lobia),2486.0,966.0,Cowpea(Lobia)
karnataka,chamarajanagar,2010,kharif,dry chillies,670.0,552.0,Dry chillies
karnataka,chamarajanagar,2010,kharif,groundnut,13365.0,8291.0,Groundnut
karnataka,chamarajanagar,2010,kharif,horse-gram,338.0,160.0,Horse-gram
karnataka,chamarajanagar,2010,kharif,jowar,20625.0,16831.0,Jowar
karnataka,chamarajanagar,2010,kharif,maize,30760.0,94393.0,Maize
karnataka,chamarajanagar,2010,kharif,mung bean,2242.0,941.0,Moong(Green Gram)
karnataka,chamarajanagar,2010,kharif,niger seed,838.0,306.0,Niger seed
karnataka,chamarajanagar,2010,kharif,onion,2310.0,27903.0,Onion
karnataka,chamarajanagar,2010,kharif,other kharif pulses,2691.0,3132.0,Other Kharif pulses
karnataka,chamarajanagar,2010,kharif,peas & beans (pulses),624.0,5628.0,Peas & beans (Pulses)
karnataka,chamarajanagar,2010,kharif,potato,1120.0,8508.0,Potato
karnataka,chamarajanagar,2010,kharif,ragi,17749.0,22259.0,Ragi
karnataka,chamarajanagar,2010,kharif,rice,16244.0,46851.0,Rice
karnataka,chamarajanagar,2010,kharif,sesamum,2965.0,899.0,Sesamum
karnataka,chamarajanagar,2010,kharif,small millets,151.0,54.0,Small millets
karnataka,chamarajanagar,2010,kharif,sunflower,12268.0,5234.0,Sunflower
karnataka,chamarajanagar,2010,kharif,urad,4246.0,2279.0,Urad
karnataka,chamarajanagar,2010,rabi,cotton,45.0,98.0,Cotton(lint)
karnataka,chamarajanagar,2010,rabi,cowpea(lobia),390.0,103.0,Cowpea(Lobia)
karnataka,chamarajanagar,2010,rabi,dry chillies,35.0,95.0,Dry chillies
karnataka,chamarajanagar,2010,rabi,chickpea,3123.0,1711.0,Gram
karnataka,chamarajanagar,2010,rabi,groundnut,35.0,31.0,Groundnut
karnataka,chamarajanagar,2010,rabi,horse-gram,25285.0,15565.0,Horse-gram
karnataka,chamarajanagar,2010,rabi,maize,915.0,3640.0,Maize
karnataka,chamarajanagar,2010,rabi,mung bean,95.0,25.0,Moong(Green Gram)
karnataka,chamarajanagar,2010,rabi,onion,636.0,6398.0,Onion
karnataka,chamarajanagar,2010,rabi,other rabi pulses,1265.0,369.0,Other  Rabi pulses
karnataka,chamarajanagar,2010,rabi,peas & beans (pulses),212.0,1790.0,Peas & beans (Pulses)
karnataka,chamarajanagar,2010,rabi,ragi,228.0,213.0,Ragi
karnataka,chamarajanagar,2010,rabi,rice,73.0,206.0,Rice
karnataka,chamarajanagar,2010,rabi,sunflower,28.0,24.0,Sunflower
karnataka,chamarajanagar,2010,rabi,urad,209.0,98.0,Urad
karnataka,chamarajanagar,2010,summer,dry chillies,25.0,76.0,Dry chillies
karnataka,chamarajanagar,2010,summer,maize,1016.0,4537.0,Maize
karnataka,chamarajanagar,2010,summer,onion,222.0,2362.0,Onion
karnataka,chamarajanagar,2010,summer,peas & beans (pulses),128.0,976.0,Peas & beans (Pulses)
karnataka,chamarajanagar,2010,summer,ragi,463.0,731.0,Ragi
karnataka,chamarajanagar,2010,summer,rice,2126.0,6635.0,Rice
karnataka,chamarajanagar,2010,summer,sunflower,75.0,76.0,Sunflower
karnataka,chamarajanagar,2010,whole year,arecanut,332.0,3590.0,Arecanut
karnataka,chamarajanagar,2010,whole year,banana,8305.0,298831.0,Banana
karnataka,chamarajanagar,2010,whole year,black pepper,23.0,13.9,Black pepper
karnataka,chamarajanagar,2010,whole year,cardamom,1.0,,Cardamom
karnataka,chamarajanagar,2010,whole year,cashewnut,56.0,41.0,Cashewnut
karnataka,chamarajanagar,2010,whole year,coconut,11377.0,108409.0,Coconut 
karnataka,chamarajanagar,2010,whole year,coriander,248.0,93.0,Coriander
karnataka,chamarajanagar,2010,whole year,dry ginger,43.0,155.6,Dry ginger
karnataka,chamarajanagar,2010,whole year,garlic,72.0,93.0,Garlic
karnataka,chamarajanagar,2010,whole year,sugarcane,6422.0,671099.0,Sugarcane
karnataka,chamarajanagar,2010,whole year,tobacco,154.0,168.0,Tobacco
karnataka,chamarajanagar,2010,whole year,turmeric,7071.0,34506.0,Turmeric
karnataka,chamarajanagar,2011,kharif,pigeon peas,1371.0,598.0,Arhar/Tur
